request_started_at,first_raw_event_ms,first_nonempty_text_ms,first_20_text_chars_ms,total_ms,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,retries,error,raw_events,response_chars,request_id,response_model,requested_service_tier,response_service_tier,azure_region,workload,provider,requested_model,iteration,request_shape_sha256,message_count,tool_count
2026-08-28T12:20:54.292773+00:00,1262.8059119997488,1423.883379000472,1427.4498899994796,1438.937098999304,10031,10028,3,25,0,null,25,69,chatcmpl-EHpriE3U99Aa4cor52d31VP1ZOSxy,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,21,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:55.734218+00:00,1405.6238339999254,1602.6377139987744,1604.5391309999104,1641.6593329995521,10031,10028,3,52,0,null,52,143,chatcmpl-EHprkWvv0XI6ZVf0QpqMOdDe7yNxZ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,22,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:57.378599+00:00,1502.661339000042,1642.2005189997435,1643.6414799991326,1661.8892040005449,10031,10028,3,49,0,null,49,134,chatcmpl-EHprlwrlF1glZFM4H5LrCdtuWHNlQ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,23,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:59.041523+00:00,1580.6392859994958,1624.347368000599,1628.6036820001755,1645.8833479991881,10031,10028,3,35,0,null,35,98,chatcmpl-EHprnK8yavH3MfHx5eP0FAfoY6GeO,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,24,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:00.688813+00:00,1393.5373420008546,1774.7148830003425,1775.653130000137,1780.479719000141,10031,10028,3,35,0,null,35,98,chatcmpl-EHprpEo19hGZelVwPhvvixbV2Uzhz,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,25,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:02.469815+00:00,1529.8818230003235,1564.909347000139,1566.295283000727,1571.1237699997582,10031,10028,3,35,0,null,35,98,chatcmpl-EHprqjVUGA2RlUSgsGF5dwFPyqjOn,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,26,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:04.041604+00:00,1309.3080290000216,1616.3672279999446,1619.5036720000644,1632.2827700005291,10031,10028,3,34,0,null,34,95,chatcmpl-EHprsn9S7aPadXxOqbT4R4iabvha5,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,27,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:05.675434+00:00,1337.5768149999203,1592.5029619993438,1597.2012969996285,1613.9038279998204,10031,10028,3,35,0,null,35,98,chatcmpl-EHpruUag5tIWBYHDIyPwVbqvnPfAZ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,28,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:07.290971+00:00,1419.9619669998356,1616.4359190006508,1619.9230239999451,1647.3409869995521,10031,10028,3,50,0,null,50,149,chatcmpl-EHprvFpyFaLWh5wvpK9oCDdF2w79G,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,29,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:21:08.939673+00:00,1922.0953200001532,1923.2323380001617,1925.8810700011963,1932.127099000354,10031,10028,3,23,0,null,23,60,chatcmpl-EHprxQgnSiVRxYy5mw7DryYsQn279,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,30,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
