request_started_at,first_raw_event_ms,first_nonempty_text_ms,first_20_text_chars_ms,total_ms,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,retries,error,raw_events,response_chars,request_id,response_model,requested_service_tier,response_service_tier,azure_region,workload,provider,requested_model,iteration,request_shape_sha256,message_count,tool_count
2026-08-28T11:51:09.811281+00:00,1233.7785309991887,1650.1274539987207,1652.3473779998312,1673.9690300000802,10031,10028,3,37,0,null,37,113,chatcmpl-EHpOwjmNuM4Y1WfX2YvHiSUgtrQBM,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,28,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:11.486648+00:00,1717.0072490007442,1773.0979280004249,1776.4423829994485,1794.334476999211,10031,10028,3,35,0,null,35,98,chatcmpl-EHpOxNMmYuJa86vMQgjMnwJklPBsS,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,29,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:13.282577+00:00,1101.5435849985806,1372.9871989999083,1374.0075389996491,1377.363517998674,10031,10028,3,35,0,null,35,98,chatcmpl-EHpOz550NPNxCZWP5U5kAAJVwuhsJ,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,30,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:14.660458+00:00,1444.8917099998653,1818.6133630006225,1822.2398720008641,1842.878039000425,10031,10028,3,35,0,null,35,98,chatcmpl-EHpP1eE0pXrhyztP7uZIYvRrMVHMa,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,1,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:16.504939+00:00,1667.323920999479,1919.6239369994146,1922.9558410006575,1930.1449180002237,10031,10028,3,19,0,null,19,47,chatcmpl-EHpP2xngf1OjzTMonQSqnh4AMRWPL,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,2,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:18.438012+00:00,1523.4943430004932,1528.002462000586,1530.2029779995792,1543.7941270010924,10031,10028,3,26,0,null,26,74,chatcmpl-EHpP44Z0sex2PYqGVok1Ijx4R84Re,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,3,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:19.983656+00:00,1514.1562089993386,1516.153470000063,1520.6905550003285,1528.1652989997383,10031,10028,3,19,0,null,19,47,chatcmpl-EHpP6kZ6AvFC7djiH14wlcZp5XbAk,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,4,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:21.513918+00:00,1929.3529389997275,1954.0647859994351,1955.7694230006746,1976.868165000269,10031,10028,3,36,0,null,36,109,chatcmpl-EHpP7cGi2lXnI3KT4Gq3T8AyCK9vg,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,5,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:23.491884+00:00,1999.8313800006144,2001.955794999958,2005.3734659995825,2015.4231430005893,10031,10028,3,20,0,null,20,51,chatcmpl-EHpP9w882h5ndx6RGfafy5Bsw0yqI,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,6,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:25.510088+00:00,1240.5860170001688,1382.5464690016815,1386.333383001329,1394.0682260017638,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPBXn8ZJwECsljuzfx4NFxZlJwW,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,7,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
